person_in_placeContext	entity ID	placeName as written	_ - id	_ - uri
associatedPlace	001771346	Matsuva (Israel)	198	http://geo-kima.org/place/198
associatedPlace	001771956	Los Angeles (Calif.)	154	http://geo-kima.org/place/154
associatedPlace	001774856	Montréal (Québec)	9750	http://geo-kima.org/place/9750
associatedPlace	001774857	Montréal (Québec)	9750	http://geo-kima.org/place/9750
associatedPlace	001775873	Minnesota	6252	http://geo-kima.org/place/6252
associatedPlace	001784554	New York (N.Y.)	32	http://geo-kima.org/place/32
associatedPlace	001790667	Efrat (West Bank)	555	http://geo-kima.org/place/555
associatedPlace	001790667	California	7652	http://geo-kima.org/place/7652
associatedPlace	001837539	New Haven (Conn.)	59	http://geo-kima.org/place/59
associatedPlace	001850013	Oxford (England)	7996	http://geo-kima.org/place/7996
associatedPlace	001852029	Mycenae (Extinct city)	2941	http://geo-kima.org/place/2941
associatedPlace	001863259	Bath (England)	8510	http://geo-kima.org/place/8510
associatedPlace	001866250	Boston (Mass.)	516	http://geo-kima.org/place/516
associatedPlace	001876425	Culver City (Calif.)	10823	http://geo-kima.org/place/10823
associatedPlace	001879354	Córdoba (Spain)	10948	http://geo-kima.org/place/10948
associatedPlace	001882500	Hahotrim (Israel)	988	http://geo-kima.org/place/988
associatedPlace	001891264	Coronado (Calif.)	8315	http://geo-kima.org/place/8315
associatedPlace	001892169	Ann Arbor (Mich.)	6272	http://geo-kima.org/place/6272
associatedPlace	001892575	Thebes (Greece)	14830	http://geo-kima.org/place/14830
associatedPlace	001901296	London (England)	688	http://geo-kima.org/place/688
associatedPlace	001901296	Calgary (Alta.)	7681	http://geo-kima.org/place/7681
associatedPlace	001923607	Cleveland (Ohio)	402	http://geo-kima.org/place/402
associatedPlace	001923607	Los Angeles (Calif.)	154	http://geo-kima.org/place/154
associatedPlace	001928599	Mount Rainier National Park Region (Wash.)	TBA	
associatedPlace	001928599	Puget Sound Region (Wash.)	22890	http://geo-kima.org/place/22890
associatedPlace	002014423	Virginia	6278	http://geo-kima.org/place/6278
associatedPlace	002018244	Virginia	6278	http://geo-kima.org/place/6278
associatedPlace	002029034	Cape Cod (Mass.)	1175	http://geo-kima.org/place/1175
associatedPlace	002030877	El Paso (Tex.)	7448	http://geo-kima.org/place/7448
associatedPlace	002031184	Cardiff (Wales)	7891	http://geo-kima.org/place/7891
associatedPlace	002031184	Liverpool (England)	133	http://geo-kima.org/place/133
associatedPlace	002031184	Faro (Portugal)	14606	http://geo-kima.org/place/14606
associatedPlace	002032264	Portland (Or.)	6482	http://geo-kima.org/place/6482
associatedPlace	002032264	Palo Alto (Calif.)	9477	http://geo-kima.org/place/9477
associatedPlace	002032563	Haifa (Israel)	791	http://geo-kima.org/place/791
associatedPlace	002032563	Ma'alot (Israel)	21935	http://geo-kima.org/place/21935
associatedPlace	002033717	Berkeley (Calif.)	583	http://geo-kima.org/place/583
associatedPlace	002033931	Grand Rapids (Mich.)	7356	http://geo-kima.org/place/7356
associatedPlace	002034132	Israel	697	http://geo-kima.org/place/697
associatedPlace	002073607	Eretz Israel	2501	http://geo-kima.org/place/2501
associatedPlace	002073794	Auschwitz (Concentration camp)	TBA	
associatedPlace	002073794	Birkenau (Concentration camp)	TBA	
associatedPlace	002073794	Buna-Werk (Concentration camp : Schkopau, Germany)	TBA	
associatedPlace	002073794	Israel	697	http://geo-kima.org/place/697
associatedPlace	002073794	Johannesburg (South Africa)	813	http://geo-kima.org/place/813
associatedPlace	002073953	Toronto (Ont.)	753	http://geo-kima.org/place/753
associatedPlace	002077877	Miami (Fla.)	229	http://geo-kima.org/place/229
associatedPlace	002077877	London (England)	688	http://geo-kima.org/place/688
associatedPlace	002077877	New York (N.Y.)	32	http://geo-kima.org/place/32
associatedPlace	002077877	Houston (Tex.)	7534	http://geo-kima.org/place/7534
associatedPlace	002077877	Austin (Tex.)	6477	http://geo-kima.org/place/6477
associatedPlace	002077877	Kentucky	6483	http://geo-kima.org/place/6483
associatedPlace	002078517	g,Jerusalem	TBA	
associatedPlace	002078741	New York (N.Y.)	32	http://geo-kima.org/place/32
associatedPlace	002098114	Nes Tsiyyona (Israel)	15	http://geo-kima.org/place/15
associatedPlace	002109076	Indianapolis (Ind.)	608	http://geo-kima.org/place/608
associatedPlace	002119519	Alexandria, Sydney, N.S.W.	TBA	
associatedPlace	002123058	Geva (Israel)	749	http://geo-kima.org/place/749
associatedPlace	002129045	Haifa (Israel)	791	http://geo-kima.org/place/791
associatedPlace	002129048	Haifa (Israel)	791	http://geo-kima.org/place/791
associatedPlace	002130997	Sydney (N.S.W.)	100	http://geo-kima.org/place/100
associatedPlace	002138365	Haifa (Israel)	791	http://geo-kima.org/place/791
associatedPlace	002202745	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
associatedPlace	002212561	Santa Fe (N.M.)	7561	http://geo-kima.org/place/7561
associatedPlace	002268560	Tuscany (Italy)	6459	http://geo-kima.org/place/6459
associatedPlace	002276733	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
associatedPlace	002316615	Dayton (Ohio)	6315	http://geo-kima.org/place/6315
associatedPlace	002316615	Bloomington (Ind.)	9926	http://geo-kima.org/place/9926
associatedPlace	002347056	Terezín (Ústecký kraj, Czech Republic)	22432	http://geo-kima.org/place/22432
associatedPlace	003968977	Israel	697	http://geo-kima.org/place/697
associatedPlace	003980696	Toronto (Ont.)	753	http://geo-kima.org/place/753
associatedPlace	003982879	Australia	6306	http://geo-kima.org/place/6306
associatedPlace	003985461	France	6399	http://geo-kima.org/place/6399
associatedPlace	003998453	Cardiff (Wales)	7891	http://geo-kima.org/place/7891
associatedPlace	004009204	Burgundy (France)	7190	http://geo-kima.org/place/7190
associatedPlace	004009204	Paris (France)	419	http://geo-kima.org/place/419
associatedPlace	004011339	Sofia (Bulgaria)	668	http://geo-kima.org/place/668
associatedPlace	004011345	Yesud Hama'ala (Israel)	20230	http://geo-kima.org/place/20230
associatedPlace	004043739	País Vasco (Spain)	14707	http://geo-kima.org/place/14707
associatedPlace	004065337	Saint Petersburg (Russia)	678	http://geo-kima.org/place/678
associatedPlace	004065337	Fairbanks (Alaska)	8567	http://geo-kima.org/place/8567
associatedPlace	004066388	Yad Mordekhai (Israel)	774	http://geo-kima.org/place/774
associatedPlace	004068131	San Francisco (Calif.)	6462	http://geo-kima.org/place/6462
associatedPlace	004088438	Rome	7637	http://geo-kima.org/place/7637
associatedPlace	004152378	France	6399	http://geo-kima.org/place/6399
associatedPlace	004156722	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
associatedPlace	004166601	Washington (D.C.)	954	http://geo-kima.org/place/954
associatedPlace	004191301	Vancouver (B.C.)	9374	http://geo-kima.org/place/9374
associatedPlace	004191301	Colorado	9506	http://geo-kima.org/place/9506
associatedPlace	004191301	California	7652	http://geo-kima.org/place/7652
associatedPlace	004191301	Florida	7554	http://geo-kima.org/place/7554
associatedPlace	004191301	New York (State)	9561	http://geo-kima.org/place/9561
associatedPlace	004191561	Paris (France)	419	http://geo-kima.org/place/419
associatedPlace	004258980	Oxford (England)	7996	http://geo-kima.org/place/7996
associatedPlace	004263859	Cincinnati (Ohio)	7550	http://geo-kima.org/place/7550
associatedPlace	004283334	New Haven (Conn.)	59	http://geo-kima.org/place/59
associatedPlace	004283334	Los Angeles (Calif.)	154	http://geo-kima.org/place/154
associatedPlace	004383296	Glassboro (N.J.)	20552	http://geo-kima.org/place/20552
associatedPlace	004418247	London (England)	688	http://geo-kima.org/place/688
associatedPlace	004463213	Greece	8822	http://geo-kima.org/place/8822
associatedPlace	004555617	France	6399	http://geo-kima.org/place/6399
associatedPlace	004574800	Durham (N.C.)	8544	http://geo-kima.org/place/8544
associatedPlace	004574800	Cambridge (Mass.)	7920	http://geo-kima.org/place/7920
associatedPlace	004574800	Waltham (Mass.)	8987	http://geo-kima.org/place/8987
associatedPlace	004574800	Hanover (Mass.)	TBA	
associatedPlace	004580562	Acton (Mass.)	TBA	
associatedPlace	004583509	Novato (Calif.)	10044	http://geo-kima.org/place/10044
associatedPlace	004691075	Florence (Italy)	411	http://geo-kima.org/place/411
associatedPlace	004729871	Israel	697	http://geo-kima.org/place/697
associatedPlace	004769138	Leeds (England)	131	http://geo-kima.org/place/131
associatedPlace	004860500	Romania	7537	http://geo-kima.org/place/7537
associatedPlace	004869994	London (England)	688	http://geo-kima.org/place/688
associatedPlace	004884897	Dalian (Liaoning Sheng, China)	10873	http://geo-kima.org/place/10873
associatedPlace	004886396	Ukraine	9105	http://geo-kima.org/place/9105
associatedPlace	004897397	Voorhees (N.J.)	TBA	
associatedPlace	004900947	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
associatedPlace	004902350	Brownsburg (Ind.)	TBA	
associatedPlace	004902350	Denver (Colo.)	972	http://geo-kima.org/place/972
associatedPlace	004902350	England	12708	http://geo-kima.org/place/12708
associatedPlace	004902403	Nes Tsiyyona (Israel)	15	http://geo-kima.org/place/15
associatedPlace	004903733	Kābol (Afghanistan)	8230	http://geo-kima.org/place/8230
associatedPlace	004903733	Jerusalem (Israel)	691	http://geo-kima.org/place/691
associatedPlace	004904148	Mahanayim (Israel)	225	http://geo-kima.org/place/225
associatedPlace	004904956	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
associatedPlace	004905001	Amsterdam (Netherlands)	550	http://geo-kima.org/place/550
associatedPlace	004905006	Jerusalem (Israel)	691	http://geo-kima.org/place/691
associatedPlace	004905077	Baghdad (Iraq)	662	http://geo-kima.org/place/662
associatedPlace	004905077	Netanya (Israel)	24	http://geo-kima.org/place/24
associatedPlace	004905077	Ofakim (Israel)	747	http://geo-kima.org/place/747
associatedPlace	004906229	Elat (Israel)	625	http://geo-kima.org/place/625
associatedPlace	004906229	Beersheba (Israel)	699	http://geo-kima.org/place/699
associatedPlace	004907040	Haifa (Israel)	791	http://geo-kima.org/place/791
associatedPlace	004907042	Haifa (Israel)	791	http://geo-kima.org/place/791
associatedPlace	004907043	Haifa (Israel)	791	http://geo-kima.org/place/791
associatedPlace	004907046	Haifa (Israel)	791	http://geo-kima.org/place/791
associatedPlace	004910777	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
associatedPlace	004910859	Jerusalem (Israel)	691	http://geo-kima.org/place/691
associatedPlace	004913611	Baghdad (Iraq)	662	http://geo-kima.org/place/662
associatedPlace	004913611	Dīwānīyah (Iraq)	15720	http://geo-kima.org/place/15720
associatedPlace	004913695	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
associatedPlace	004913695	Los Angeles (Calif.)	154	http://geo-kima.org/place/154
associatedPlace	004914696	Kefar Tappu'ah (West Bank)	TBA	
associatedPlace	004914760	Baghdad (Iraq)	662	http://geo-kima.org/place/662
associatedPlace	004920371	Ramat Ef'al (Ramat Gan, Israel)	867	http://geo-kima.org/place/867
associatedPlace	004920491	New York (N.Y.)	32	http://geo-kima.org/place/32
associatedPlace	004920495	Washington (D.C.)	954	http://geo-kima.org/place/954
associatedPlace	004920515	Bat Yam (Israel)	586	http://geo-kima.org/place/586
associatedPlace	004934994	Haifa (Israel)	791	http://geo-kima.org/place/791
associatedPlace	004935129	Petah Tikva (Israel)	426	http://geo-kima.org/place/426
associatedPlace	004935237	Jerusalem (Israel)	691	http://geo-kima.org/place/691
associatedPlace	004935410	Negba (Israel)	35	http://geo-kima.org/place/35
associatedPlace	004935410	Elon (Israel)	715	http://geo-kima.org/place/715
associatedPlace	004935426	Kefar Brandeis (Israel)	21588	http://geo-kima.org/place/21588
associatedPlace	004935426	Giv'at Brener (Israel)	751	http://geo-kima.org/place/751
associatedPlace	004935426	Kefar Szold (Israel)	840	http://geo-kima.org/place/840
associatedPlace	004935551	Sharon (Mass.)	11045	http://geo-kima.org/place/11045
associatedPlace	004935716	Lakewood (N.J.)	11469	http://geo-kima.org/place/11469
associatedPlace	004942476	Paris (France)	419	http://geo-kima.org/place/419
associatedPlace	004942476	Giv'at Brener (Israel)	751	http://geo-kima.org/place/751
associatedPlace	004947089	London (England)	688	http://geo-kima.org/place/688
associatedPlace	004948178	Ga'ash (Israel)	879	http://geo-kima.org/place/879
associatedPlace	004948822	Hadera (Israel)	858	http://geo-kima.org/place/858
associatedPlace	004949586	Sarid (Israel)	266	http://geo-kima.org/place/266
associatedPlace	004960724	Nederland (Tex.)	TBA	
associatedPlace	004960724	Hollywood (Los Angeles, Calif.)	6953	http://geo-kima.org/place/6953
associatedPlace	004962144	Ma'yan Barukh (Israel)	21906	http://geo-kima.org/place/21906
associatedPlace	004962146	Ma'yan Barukh (Israel)	21906	http://geo-kima.org/place/21906
associatedPlace	004962147	Ma'yan Barukh (Israel)	21906	http://geo-kima.org/place/21906
associatedPlace	004962162	Alma (Israel)	21705	http://geo-kima.org/place/21705
associatedPlace	004962185	Jerusalem (Israel)	691	http://geo-kima.org/place/691
associatedPlace	004965616	Mishmar Ha'emek (Israel)	214	http://geo-kima.org/place/214
associatedPlace	004965617	Mishmar Ha'emek (Israel)	214	http://geo-kima.org/place/214
associatedPlace	004985355	En Ganim (Petah Tikva, Israel)	TBA	
associatedPlace	004985364	Ofra (West Bank)	TBA	
associatedPlace	004985724	Tirat Tsvi (Israel)	757	http://geo-kima.org/place/757
associatedPlace	004985741	Berlin (Germany)	578	http://geo-kima.org/place/578
associatedPlace	004985816	Vilnius (Lithuania)	943	http://geo-kima.org/place/943
associatedPlace	004993735	Bet Dagan (Israel)	9783	http://geo-kima.org/place/9783
associatedPlace	004996551	Bremen (Germany)	580	http://geo-kima.org/place/580
associatedPlace	004998099	Berkeley (Calif.)	583	http://geo-kima.org/place/583
associatedPlace	004998104	Me'ir Shfeya (Israel)	16104	http://geo-kima.org/place/16104
associatedPlace	004999872	New York (N.Y.)	32	http://geo-kima.org/place/32
associatedPlace	004999872	Boston (Mass.)	516	http://geo-kima.org/place/516
associatedPlace	005013053	New York (N.Y.)	32	http://geo-kima.org/place/32
associatedPlace	005014165	Afik (Israel)	553	http://geo-kima.org/place/553
associatedPlace	005015878	Dafna (Israel)	974	http://geo-kima.org/place/974
associatedPlace	005015878	Giv'atayim (Israel)	702	http://geo-kima.org/place/702
associatedPlace	005015884	Dafna (Israel)	974	http://geo-kima.org/place/974
associatedPlace	005015884	Giv'atayim (Israel)	702	http://geo-kima.org/place/702
associatedPlace	005018170	Sovata (Romania)	14341	http://geo-kima.org/place/14341
associatedPlace	005021806	Munich (Germany)	234	http://geo-kima.org/place/234
associatedPlace	005021806	Cologne (Germany)	437	http://geo-kima.org/place/437
associatedPlace	005036844	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
associatedPlace	005039440	Tel Aviv-Yafo (Israel)	272	http://geo-kima.org/place/272
associatedPlace	005039440	London (England)	688	http://geo-kima.org/place/688
associatedPlace	005042182	Vilnius (Lithuania)	943	http://geo-kima.org/place/943
associatedPlace	005042182	Hatsor Ashdod (Israel)	323	http://geo-kima.org/place/323
associatedPlace	005062757	Sacramento (Calif.)	7950	http://geo-kima.org/place/7950
associatedPlace	005064313	Toronto (Ont.)	753	http://geo-kima.org/place/753
associatedPlace	005064544	Yas'ur (Galilee) (Israel)	21478	http://geo-kima.org/place/21478
associatedPlace	005064544	Karmi'el (Israel)	162	http://geo-kima.org/place/162
birthPlace	000000120	Berdychiv (Ukraine)	571	http://geo-kima.org/place/571
birthPlace	000000201	Jerusalem (Israel)	691	http://geo-kima.org/place/691
birthPlace	000000242	Baghdad (Iraq)	662	http://geo-kima.org/place/662
birthPlace	000000286	Damanhur	TBA	
birthPlace	000004328	Egypt	8046	http://geo-kima.org/place/8046
birthPlace	000005802	Ivancovtzy	TBA	
birthPlace	000005806	Bacău (Romania)	566	http://geo-kima.org/place/566
birthPlace	000005810	Zikhron Ya'akov (Israel)	8254	http://geo-kima.org/place/8254
birthPlace	000005828	Budapest (Hungary)	513	http://geo-kima.org/place/513
birthPlace	000005836	Damascus (Syria)	939	http://geo-kima.org/place/939
birthPlace	000005869	Jerusalem (Israel)	691	http://geo-kima.org/place/691
birthPlace	000005881	Haifa (Israel)	791	http://geo-kima.org/place/791
birthPlace	000005924	Shefar'am (Israel)	261	http://geo-kima.org/place/261
birthPlace	000005955	Mecca (Saudi Arabia)	647	http://geo-kima.org/place/647
birthPlace	000006028	Istanbul (Turkey)	533	http://geo-kima.org/place/533
birthPlace	000006031	Tokyo (Japan)	7684	http://geo-kima.org/place/7684
birthPlace	000006076	Novomyesto - Sugint	TBA	
birthPlace	000006080	Nantes (France)	6964	http://geo-kima.org/place/6964
birthPlace	000006119	Fès (Morocco)	TBA	
birthPlace	000006148	Poland	7313	http://geo-kima.org/place/7313
birthPlace	000006180	Vienna (Austria)	945	http://geo-kima.org/place/945
birthPlace	000006186	Toledo (Spain)	6263	http://geo-kima.org/place/6263
birthPlace	000006210	Dieuze (France)	18750	http://geo-kima.org/place/18750
